CustomerID,recency,frequency,monetary,avg_order_value,target_60day_revenue
15376,56,2,989.02,494.51,244.34
15379,108,7,3703.29,529.0414285714286,0.0
15380,25,3,1004.5600000000001,334.85333333333335,685.7
15381,153,2,596.85,298.425,0.0
15382,24,5,4709.9,941.9799999999999,1245.81
15384,109,2,642.41,321.205,0.0
15386,125,1,394.14,394.14,0.0
15388,209,1,140.54,140.54,0.0
15389,111,1,500.0,500.0,0.0
15392,28,2,665.46,332.73,870.07
15393,220,1,124.10000000000001,124.10000000000001,107.76
15394,17,3,1854.14,618.0466666666667,329.4
15395,265,1,107.45,107.45,0.0
15396,52,1,288.18,288.18,0.0
15397,229,1,94.0,94.0,0.0
15398,17,1,634.85,634.85,710.6800000000001
15399,18,1,305.17,305.17,510.6
15400,31,5,716.2,143.24,0.0
15402,88,2,626.77,313.385,0.0
15405,128,1,349.1,349.1,0.0
15406,240,1,252.29,252.29,258.42
15407,123,3,740.73,246.91,315.71
15408,203,1,267.18,267.18,0.0
15410,23,8,3450.84,431.355,0.0
15411,9,3,991.26,330.42,367.62
15412,110,1,190.53,190.53,0.0
15414,181,1,36.2,36.2,738.7
15415,252,1,572.8100000000001,572.8100000000001,0.0
15416,4,4,3984.32,996.08,0.0
15417,24,1,508.8,508.8,0.0
15421,154,3,739.36,246.45333333333335,211.0
15422,262,2,97.7,48.85,0.0
15424,193,2,383.34,191.67,0.0
15426,196,2,662.98,331.49,784.41
15429,14,1,243.06,243.06,154.29
15433,153,2,533.3,266.65,0.0
15434,46,3,587.28,195.76,454.20000000000005
15436,173,1,489.05,489.05,633.48
15437,201,1,200.16,200.16,0.0
15438,70,1,156.57999999999998,156.57999999999998,0.0
15440,75,2,237.66,118.83,146.02
15442,188,1,594.0,594.0,0.0
15443,13,3,1054.34,351.44666666666666,2182.57
15445,203,1,113.5,113.5,0.0
15447,270,1,155.17,155.17,0.0
15448,252,1,494.64,494.64,0.0
15449,124,2,647.7,323.85,326.82
15452,10,2,413.33,206.665,125.4
15453,31,4,712.8,178.2,675.5699999999999
15454,301,1,179.1,179.1,0.0
15456,222,3,447.22,149.07333333333335,0.0
15457,201,1,237.07,237.07,0.0
15460,293,1,216.76,216.76,0.0
15462,33,3,234.6,78.2,0.0
15464,277,1,1048.85,1048.85,0.0
15465,1,17,6568.179999999999,386.36352941176466,786.4399999999999
15466,24,1,334.53,334.53,0.0
15467,84,2,402.56,201.28,122.32
15469,59,1,304.3,304.3,234.25
15472,52,1,371.56,371.56,0.0
15473,0,1,547.2,547.2,1224.0
15475,16,1,454.10999999999996,454.10999999999996,0.0
15480,55,1,905.5,905.5,0.0
15482,105,4,2103.5,525.875,8951.46
15483,100,4,233.81,58.4525,0.0
15484,17,1,1636.52,1636.52,1957.79
15485,275,2,1278.63,639.315,1296.37
15488,32,1,91.32000000000001,91.32000000000001,0.0
15489,150,1,348.26,348.26,786.02
15491,34,6,3100.09,516.6816666666667,0.0
15492,13,1,487.74,487.74,171.72
15493,89,3,1318.75,439.5833333333333,683.05
15494,60,1,1127.38,1127.38,171.85
15497,259,1,970.6,970.6,291.6
15498,24,21,10183.55,484.93095238095236,3132.85
15500,20,1,406.02,406.02,725.54
15502,6,10,9736.98,973.698,647.95
15503,302,1,147.09,147.09,0.0
15504,20,1,52.83,52.83,0.0
15505,24,4,2730.38,682.595,880.58
15506,78,1,209.35,209.35,769.91
15507,111,1,492.36,492.36,0.0
15508,128,6,1000.27,166.71166666666667,0.0
15510,270,1,250.0,250.0,0.0
15511,24,1,202.9,202.9,706.33
15512,95,2,121.0,60.5,0.0
15513,34,17,11352.14,667.7729411764706,3406.08
15514,165,6,2561.94,426.99,1577.52
15517,172,1,267.03,267.03,0.0
15518,3,8,1942.45,242.80625,0.0
15521,34,7,2326.7799999999997,332.3971428571428,673.42
15522,27,1,259.9,259.9,138.94
15523,23,1,412.01000000000005,412.01000000000005,0.0
15525,312,1,313.93,313.93,511.99
15527,28,6,1608.3400000000001,268.0566666666667,821.44
15528,193,1,229.33,229.33,0.0
15529,6,10,3643.69,364.369,351.54
15530,89,3,1168.73,389.57666666666665,333.62
15532,70,3,1225.79,408.59666666666664,355.14
15533,21,2,554.74,277.37,252.82999999999998
15535,112,4,536.4,134.1,0.0
15537,102,1,110.92,110.92,0.0
15541,53,1,85.13000000000001,85.13000000000001,0.0
15543,227,1,127.86,127.86,0.0
15544,59,7,2772.37,396.05285714285714,774.34
15545,310,1,135.32999999999998,135.32999999999998,157.39000000000001
15547,7,12,4199.66,349.97166666666664,755.18
15549,16,3,1693.26,564.42,0.0
15550,45,3,433.28,144.42666666666665,142.35
15552,156,1,90.12,90.12,0.0
15554,217,1,217.2,217.2,0.0
15555,8,12,3434.2599999999998,286.18833333333333,1370.91
15561,89,3,449.66999999999996,149.89,350.92
15562,291,1,134.55,134.55,0.0
15563,140,2,735.62,367.81,664.8199999999999
15565,10,1,88.8,88.8,84.36000000000001
15568,12,1,228.31,228.31,529.98
15569,43,5,1375.71,275.142,0.0
15570,81,9,2826.68,314.0755555555555,1338.84
15571,17,1,202.35,202.35,448.08000000000004
15572,49,4,1555.29,388.8225,997.57
15573,25,1,410.7,410.7,196.75
15574,117,4,702.25,175.5625,0.0
15577,90,3,258.88,86.29333333333334,0.0
15578,101,1,127.1,127.1,0.0
15579,8,2,348.6,174.3,0.0
15581,60,13,3679.9700000000003,283.0746153846154,0.0
15582,39,2,541.51,270.755,141.4
15584,12,2,292.68,146.34,432.43
15585,116,1,455.3,455.3,0.0
15587,29,3,801.72,267.24,111.96
15589,195,3,478.53000000000003,159.51000000000002,0.0
15593,10,1,199.8,199.8,0.0
15594,21,3,1506.43,502.1433333333334,265.35
15596,40,5,1406.59,281.318,0.0
15599,143,1,448.83,448.83,312.90999999999997
15601,28,12,5817.02,484.7516666666667,959.54
15602,10,6,945.19,157.53166666666667,352.68
15603,18,1,48.480000000000004,48.480000000000004,0.0
15605,29,4,894.78,223.695,303.45
15606,0,9,2920.16,324.4622222222222,0.0
15607,276,1,104.76,104.76,0.0
15608,60,1,285.68,285.68,808.0
15609,123,1,298.48,298.48,0.0
15611,9,10,1095.8400000000001,109.58400000000002,495.61
15612,1,1,69.65,69.65,125.5
15615,2,20,8192.26,409.613,2207.48
15618,31,3,419.041,139.68033333333332,357.81
15620,160,2,875.01,437.505,678.17
15622,26,8,3327.61,415.95125,381.95
15623,80,1,301.03,301.03,0.0
15624,56,4,588.13,147.0325,0.0
15625,43,4,1534.26,383.565,0.0
15626,14,2,675.8,337.9,0.0
15628,4,6,2041.8600000000001,340.31,828.38
15630,144,1,396.86,396.86,789.49
15632,3,7,2978.96,425.5657142857143,306.35
15636,29,2,724.76,362.38,0.0
15639,73,1,425.32,425.32,0.0
15640,17,12,9443.6,786.9666666666667,3072.06
15641,44,4,1887.2,471.8,0.0
15643,131,3,664.0,221.33333333333334,0.0
15644,105,4,813.0,203.25,0.0
15646,97,3,447.64000000000004,149.21333333333334,0.0
15648,143,2,657.35,328.675,0.0
15649,275,2,816.0,408.0,0.0
15651,200,1,227.32,227.32,418.98
15652,30,1,337.74,337.74,0.0
15653,32,2,877.4399999999999,438.71999999999997,0.0
15655,182,1,560.67,560.67,0.0
15656,117,3,563.63,187.87666666666667,184.87
15658,129,5,1024.1000000000001,204.82000000000002,0.0
15660,24,7,1256.5,179.5,344.36
15661,256,2,309.8,154.9,0.0
15663,45,1,138.14,138.14,0.0
15665,107,2,2242.01,1121.005,0.0
15668,157,1,76.32000000000001,76.32000000000001,0.0
15669,43,3,565.54,188.51333333333332,118.8
15670,236,1,173.05,173.05,0.0
15671,34,5,1972.89,394.57800000000003,684.24
15673,27,4,2881.02,720.255,0.0
15674,12,5,2446.6,489.32,0.0
15675,20,3,323.69,107.89666666666666,0.0
15676,223,1,897.8,897.8,2537.96
15679,93,2,260.26,130.13,521.02
15680,305,1,478.89,478.89,854.79
15681,122,3,703.22,234.40666666666667,722.94
15683,56,1,193.75,193.75,0.0
15687,4,6,2241.18,373.53,751.92
15689,59,2,254.1,127.05,0.0
15690,40,1,111.0,111.0,128.76
15691,191,1,136.8,136.8,0.0
15694,6,10,4716.04,471.604,1763.3600000000001
15695,206,2,409.98,204.99,0.0
15696,19,7,2016.8500000000001,288.12142857142857,719.61
15700,111,2,696.68,348.34,0.0
15701,7,3,1223.2,407.73333333333335,318.94
15703,204,1,211.5,211.5,0.0
15704,79,4,2293.62,573.405,0.0
15705,140,1,143.1,143.1,0.0
15706,3,4,1060.56,265.14,0.0
15707,3,2,355.0,177.5,590.58
15708,78,6,2700.43,450.07166666666666,663.8100000000001
15709,223,1,133.25,133.25,0.0
15712,10,4,865.9100000000001,216.47750000000002,206.45
15713,82,2,356.7,178.35,0.0
15714,17,1,132.48000000000002,132.48000000000002,198.4
15716,85,4,1118.81,279.7025,0.0
15717,173,1,150.3,150.3,0.0
15719,3,12,4428.78,369.065,616.83
15722,48,3,1424.8,474.93333333333334,797.7600000000001
15723,304,1,203.1,203.1,0.0
15724,140,2,218.25,109.125,0.0
15727,46,6,4609.29,768.215,569.67
15729,152,1,85.0,85.0,0.0
15730,5,3,1120.88,373.6266666666667,0.0
15732,151,2,294.12,147.06,0.0
15733,222,1,162.3,162.3,0.0
15734,54,2,1339.45,669.725,0.0
15737,18,6,1081.51,180.25166666666667,123.61
15738,3,14,4159.97,297.1407142857143,652.45
15739,5,1,449.12,449.12,0.0
15743,53,2,434.05,217.025,350.41
15744,17,1,34.8,34.8,0.0
15745,13,2,607.75,303.875,486.84000000000003
15746,73,1,196.88,196.88,0.0
15747,59,2,549.47,274.735,424.57
15749,174,3,44534.3,14844.766666666668,0.0
15750,11,5,1617.9,323.58000000000004,847.58
15752,32,6,2104.15,350.69166666666666,533.23
15753,244,1,79.2,79.2,0.0
15754,13,2,303.42,151.71,155.15
15755,13,5,2076.7400000000002,415.34800000000007,287.51
15756,0,4,532.96,133.24,0.0
15757,5,2,714.42,357.21,0.0
15759,157,3,253.04,84.34666666666666,0.0
15762,4,2,583.75,291.875,0.0
15763,17,1,522.49,522.49,564.4300000000001
15764,27,6,3279.97,546.6616666666666,0.0
15766,3,1,315.06,315.06,0.0
15768,55,3,621.8299999999999,207.27666666666664,0.0
15769,3,22,48367.72,2198.5327272727272,7885.0
15774,8,1,270.8,270.8,0.0
15775,184,1,104.9,104.9,0.0
15776,72,1,241.62,241.62,0.0
15777,180,4,1047.11,261.7775,0.0
15780,123,3,475.28000000000003,158.42666666666668,0.0
15781,77,2,211.3,105.65,134.16
15782,28,1,1638.3400000000001,1638.3400000000001,976.4
15785,97,4,1665.83,416.4575,663.14
15786,53,1,3160.84,3160.84,1771.36
15787,0,1,492.05,492.05,456.0
15789,297,1,351.3,351.3,0.0
15791,143,1,1223.24,1223.24,389.45000000000005
15793,208,1,306.64,306.64,658.97
15795,89,1,610.01,610.01,0.0
15796,11,6,1887.71,314.61833333333334,823.85
15797,52,4,2207.4,551.85,0.0
15799,15,3,884.14,294.7133333333333,0.0
15800,46,2,699.08,349.54,0.0
15801,49,1,137.22,137.22,926.73
15802,82,1,451.42,451.42,0.0
15804,4,9,3173.52,352.61333333333334,1032.87
15805,4,12,3838.25,319.8541666666667,1690.23
15806,97,2,521.88,260.94,262.7
15807,16,1,635.6,635.6,268.3
15808,245,4,3734.9700000000003,933.7425000000001,0.0
15809,123,4,399.21,99.8025,116.56
15810,18,4,1391.98,347.995,0.0
15811,45,5,1773.8,354.76,444.82
15812,46,5,1801.14,360.228,0.0
15813,147,2,1303.9099999999999,651.9549999999999,0.0
15815,3,5,2100.6,420.12,0.0
15819,70,3,1585.47,528.49,319.98
15820,259,1,206.98,206.98,0.0
15821,0,1,254.18,254.18,316.78
15822,298,1,440.2,440.2,445.27
15823,311,1,15.0,15.0,0.0
15825,111,1,532.94,532.94,0.0
15826,150,1,720.0,720.0,934.3100000000001
15827,12,14,1836.0900000000001,131.14928571428572,0.0
15829,38,2,636.14,318.07,0.0
15831,63,2,451.11,225.555,350.65
15832,193,1,836.79,836.79,0.0
15834,9,4,2233.75,558.4375,0.0
15835,77,3,675.51,225.17,278.58
15837,4,1,391.98,391.98,0.0
15838,4,14,28333.58,2023.827142857143,5309.5
15839,20,2,790.36,395.18,258.13
15840,112,1,241.74,241.74,113.82
15841,12,4,1224.06,306.015,0.0
15843,243,1,118.95000000000002,118.95000000000002,0.0
15845,26,6,3070.0,511.6666666666667,641.77
15847,227,1,180.68,180.68,208.59
15850,107,1,118.88,118.88,119.97
15852,126,2,160.71,80.355,0.0
15854,26,10,2839.94,283.994,134.71
15855,76,5,712.24,142.448,0.0
15856,4,18,11945.58,663.6433333333333,4441.99
15858,17,3,970.12,323.37333333333333,468.73
15860,15,7,875.2,125.02857142857144,102.01
15861,74,3,1130.0,376.6666666666667,2035.36
15862,51,3,659.73,219.91,173.15
15863,132,1,9.2,9.2,59.64
15864,6,4,1478.4,369.6,457.9200000000001
15865,28,2,603.85,301.925,291.28
15866,40,1,230.53,230.53,0.0
15867,9,13,3307.62,254.4323076923077,505.02
15869,216,2,149.64,74.82,0.0
15874,3,7,4405.88,629.4114285714286,0.0
15880,308,1,343.28000000000003,343.28000000000003,0.0
15881,251,5,501.39000000000004,100.278,0.0
15882,138,4,516.36,129.09,0.0
15885,32,3,379.35,126.45,0.0
15888,20,1,168.31,168.31,0.0
15889,96,2,446.87,223.435,0.0
15891,166,1,524.52,524.52,0.0
15894,192,2,263.55,131.775,0.0
15895,89,1,179.17,179.17,0.0
15897,133,2,222.05,111.025,0.0
15898,166,4,1002.99,250.7475,385.89
15899,308,1,56.25,56.25,0.0
15901,17,2,233.35,116.675,130.53
15903,9,4,2520.36,630.09,2606.4
15906,7,5,1388.2,277.64,179.49
15907,116,2,529.52,264.76,437.93
15909,113,1,191.94,191.94,0.0
15910,4,6,851.77,141.96166666666667,380.40999999999997
15912,117,2,264.62,132.31,0.0
15916,16,6,967.4300000000001,161.23833333333334,560.66
15917,187,1,123.1,123.1,0.0
15918,130,2,334.23,167.115,0.0
15919,308,1,270.72,270.72,369.17
15920,93,4,167.5,41.875,0.0
15921,112,1,336.03000000000003,336.03000000000003,0.0
15922,312,1,369.5,369.5,0.0
15923,312,1,127.08,127.08,0.0
15925,133,1,207.15,207.15,0.0
15930,6,1,426.63,426.63,0.0
15932,27,7,2195.65,313.6642857142857,300.21999999999997
15933,10,2,728.27,364.135,379.19
15935,178,2,416.86,208.43,0.0
15937,3,1,145.35,145.35,0.0
15938,51,5,404.58,80.916,0.0
15939,29,15,6115.01,407.6673333333334,0.0
15940,250,1,35.8,35.8,0.0
15942,73,1,337.44,337.44,0.0
15944,216,1,325.1,325.1,0.0
15945,304,1,181.0,181.0,0.0
15947,22,1,1708.24,1708.24,0.0
15949,10,1,237.04000000000002,237.04000000000002,127.68
15950,18,3,1347.22,449.0733333333333,418.29
15951,225,1,375.16999999999996,375.16999999999996,333.05
15952,8,3,581.4,193.79999999999998,225.17000000000002
15953,4,5,1077.83,215.56599999999997,581.55
15955,5,11,2974.4900000000002,270.40818181818184,1441.77
15958,13,1,104.35,104.35,0.0
15965,306,1,156.19,156.19,689.45
15967,258,1,173.8,173.8,245.03
15969,125,1,308.7,308.7,357.4
15970,243,1,314.1,314.1,0.0
15971,6,9,2586.85,287.42777777777775,1613.0
15973,306,1,307.82000000000005,307.82000000000005,0.0
15974,34,6,2895.0099999999998,482.5016666666666,547.14
15975,23,1,371.01,371.01,0.0
15976,104,2,430.94,215.47,0.0
15978,16,1,1098.78,1098.78,0.0
15980,28,3,2398.86,799.62,0.0
15981,16,7,2849.88,407.1257142857143,558.6
15983,300,3,1148.27,382.75666666666666,326.75
15984,10,8,2091.96,261.495,745.71
15985,62,2,1142.42,571.21,0.0
15987,60,6,1206.42,201.07000000000002,244.86
15990,226,1,401.37,401.37,390.74
15996,27,6,1060.68,176.78,0.0
15998,26,4,2510.76,627.69,579.21
16003,74,3,1793.9,597.9666666666667,941.47
16005,122,2,298.08,149.04,317.31
16006,150,1,101.4,101.4,0.0
16007,7,3,1485.19,495.06333333333333,216.75
16008,14,2,330.71,165.355,148.07
16009,99,1,462.19,462.19,530.52
16010,185,3,407.5,135.83333333333334,0.0
16011,11,13,2467.29,189.79153846153847,895.42
16012,68,2,1132.12,566.06,283.17
16013,6,38,25859.4,680.5105263157895,11271.2
16014,91,2,529.9300000000001,264.96500000000003,132.45000000000002
16016,19,5,926.49,185.298,582.27
16018,119,1,161.9,161.9,247.0
16019,75,7,2952.25,421.75,833.99
16020,4,1,518.8,518.8,332.21
16022,199,1,628.28,628.28,0.0
16023,131,2,500.69,250.345,219.12
16027,31,6,934.62,155.77,0.0
16029,0,59,70074.38,1187.7013559322036,10950.46
16030,249,1,331.24,331.24,0.0
16031,31,2,548.94,274.47,0.0
16033,5,18,7201.1900000000005,400.0661111111111,1615.21
16034,135,3,437.7,145.9,0.0
16036,26,2,758.92,379.46,0.0
16037,209,3,855.02,285.00666666666666,0.0
16038,116,2,393.33,196.665,78.45
16040,4,3,1313.55,437.84999999999997,0.0
16041,80,2,2739.8,1369.9,426.6
16042,47,2,460.28,230.14,736.99
16043,150,3,676.49,225.49666666666667,97.5
16045,59,4,1340.7,335.175,0.0
16048,312,2,256.44,128.22,0.0
16049,14,1,488.26,488.26,623.53
16050,113,1,137.9,137.9,0.0
16053,61,1,1124.19,1124.19,387.76
16054,84,1,783.9,783.9,0.0
16055,160,1,134.8,134.8,0.0
16057,35,6,1544.23,257.37166666666667,718.89
16059,5,6,1459.8600000000001,243.31000000000003,0.0
16062,73,3,778.14,259.38,375.48
16063,199,1,335.32,335.32,0.0
16065,304,1,372.09,372.09,0.0
16066,1,2,680.97,340.485,840.9
16072,227,1,584.3199999999999,584.3199999999999,0.0
16073,236,1,122.39999999999999,122.39999999999999,0.0
16076,19,6,1455.81,242.635,778.92
16078,223,1,79.2,79.2,0.0
16080,21,2,217.16,108.58,0.0
16081,26,4,2591.92,647.98,214.98
16083,40,2,1317.62,658.81,0.0
16084,238,1,436.18,436.18,0.0
16085,18,3,619.65,206.54999999999998,361.86
16086,37,4,899.7,224.925,221.69
16091,94,2,315.06,157.53,0.0
16092,54,3,817.86,272.62,0.0
16093,46,1,17.0,17.0,0.0
16094,158,1,252.1,252.1,826.13
16096,203,1,320.62,320.62,0.0
16097,179,1,185.04999999999998,185.04999999999998,0.0
16098,27,7,2005.63,286.5185714285714,0.0
16099,77,2,592.1,296.05,139.8
16101,10,1,1290.7,1290.7,0.0
16102,38,2,1392.8400000000001,696.4200000000001,449.3
16103,19,5,1413.14,282.62800000000004,16.5
16104,1,1,302.36,302.36,0.0
16105,188,1,336.96,336.96,0.0
16106,5,1,108.38,108.38,0.0
16107,29,4,1810.72,452.68,1393.44
16108,24,1,842.5,842.5,0.0
16109,158,2,611.88,305.94,0.0
16110,201,2,693.93,346.965,643.55
16112,82,4,195.73999999999998,48.934999999999995,0.0
16113,122,1,161.38,161.38,0.0
16114,110,1,135.75000000000003,135.75000000000003,0.0
16115,11,6,1293.02,215.50333333333333,374.95
16116,151,1,612.78,612.78,0.0
16117,129,1,232.21,232.21,0.0
16119,12,1,309.48,309.48,113.88000000000001
16121,155,1,287.89,287.89,579.22
16122,12,4,684.4200000000001,171.10500000000002,0.0
16124,256,1,249.0,249.0,0.0
16125,306,1,289.35,289.35,0.0
16126,41,3,3706.7000000000003,1235.5666666666668,2581.07
16128,16,3,1412.06,470.68666666666667,468.16
16131,55,4,2278.5,569.625,1228.04
16133,10,25,12078.27,483.1308,2510.77
16134,298,1,283.53000000000003,283.53000000000003,334.56
16135,202,1,517.55,517.55,0.0
16136,17,2,302.64,151.32,406.74
16139,51,2,306.37,153.185,329.04
16140,5,2,725.18,362.59,0.0
16141,27,1,620.4,620.4,0.0
16142,189,1,535.34,535.34,0.0
16143,47,5,1949.3600000000001,389.872,475.58000000000004
16144,186,1,175.2,175.2,0.0
16145,13,9,2941.93,326.88111111111107,857.5600000000001
16146,96,3,734.13,244.71,0.0
16147,73,1,375.0,375.0,0.0
16148,235,1,76.32000000000001,76.32000000000001,0.0
16149,81,1,163.68,163.68,116.84
16150,28,4,1748.53,437.1325,304.49
16152,208,1,1829.04,1829.04,0.0
16153,55,4,1023.54,255.885,800.69
16156,24,6,2125.4500000000003,354.24166666666673,996.59
16157,12,1,168.32,168.32,488.37
16159,221,1,348.2,348.2,0.0
16160,4,2,1025.44,512.72,0.0
16161,17,14,3901.63,278.6878571428571,1673.93
16162,191,1,37.4,37.4,0.0
16163,171,2,856.6,428.3,0.0
16168,14,19,2795.14,147.11263157894737,992.46
16169,15,1,587.46,587.46,1235.51
16170,52,5,1560.6599999999999,312.13199999999995,324.39
16172,34,5,1140.21,228.042,0.0
16173,17,3,744.25,248.08333333333334,674.07
16174,65,3,1009.5500000000001,336.5166666666667,0.0
16175,33,4,1037.59,259.3975,0.0
16178,77,1,197.9,197.9,0.0
16179,0,1,215.83,215.83,0.0
16180,39,8,10254.18,1281.7725,0.0
16181,12,1,305.54,305.54,0.0
16182,11,4,6617.65,1654.4125,0.0
16183,6,1,338.71000000000004,338.71000000000004,0.0
16184,3,6,1158.79,193.13166666666666,0.0
16185,172,1,335.0,335.0,194.41
16186,6,10,3362.7400000000002,336.274,644.2
16187,14,13,6282.1900000000005,483.24538461538464,629.25
16188,80,3,755.03,251.67666666666665,226.83
16189,24,1,144.48,144.48,71.0
16191,202,8,2615.68,326.96,2564.84
16193,176,1,314.45,314.45,0.0
16198,14,1,400.68100000000004,400.68100000000004,0.0
16200,103,1,550.57,550.57,530.05
16201,49,1,303.8,303.8,1559.67
16202,300,1,365.27,365.27,0.0
16203,87,3,378.3,126.10000000000001,214.6
16205,7,2,435.5,217.75,325.88
16206,64,3,409.86,136.62,127.19999999999999
16208,228,1,497.59,497.59,166.67
16209,28,5,2262.62,452.524,0.0
16210,3,13,12135.62,933.5092307692308,8950.68
16211,28,1,547.02,547.02,0.0
16212,222,1,498.15000000000003,498.15000000000003,192.19
16213,18,1,159.0,159.0,0.0
16214,110,3,1062.75,354.25,0.0
16215,20,1,242.35,242.35,0.0
16216,206,1,914.9300000000001,914.9300000000001,0.0
16217,174,2,304.25,152.125,0.0
16218,54,6,2635.48,439.24666666666667,449.2
16221,215,2,315.37,157.685,549.49
16222,257,1,846.72,846.72,0.0
16224,80,3,865.88,288.62666666666667,429.42
16225,89,4,953.64,238.41,142.68
16226,142,3,255.12,85.04,0.0
16227,164,1,314.22,314.22,0.0
16229,26,2,1010.6,505.3,0.0
16230,129,2,542.03,271.015,0.0
16232,82,3,725.04,241.67999999999998,265.84
16233,10,3,536.6800000000001,178.89333333333335,0.0
16235,20,4,675.29,168.8225,192.01999999999998
16236,17,1,432.2,432.2,0.0
16239,129,1,347.9,347.9,66.3
16240,16,1,1824.79,1824.79,1894.01
16241,35,10,1786.14,178.614,821.73
16242,5,4,1671.88,417.97,1931.33
16244,151,2,1522.75,761.375,0.0
16245,61,2,769.7,384.85,643.96
16247,109,1,114.56,114.56,0.0
16248,1,1,152.94,152.94,0.0
16249,52,4,1440.77,360.1925,359.3
16250,200,2,389.44,194.72,0.0
16253,6,2,3683.86,1841.93,0.0
16255,35,7,2182.79,311.82714285714286,437.12
16256,206,1,752.4300000000001,752.4300000000001,0.0
16257,116,1,46.95,46.95,0.0
16258,66,4,3741.06,935.265,1462.45
16261,14,3,562.43,187.47666666666666,184.4
16265,50,7,4062.02,580.2885714285715,1384.98
16266,13,7,861.89,123.12714285714286,0.0
16268,10,2,667.65,333.825,0.0
16270,292,1,1141.24,1141.24,0.0
16271,65,3,893.03,297.6766666666667,536.21
16272,56,1,411.7,411.7,0.0
16274,312,1,357.95,357.95,0.0
16275,136,1,559.87,559.87,0.0
16276,116,1,810.6000000000001,810.6000000000001,0.0
16278,39,1,566.38,566.38,0.0
16279,26,2,730.98,365.49,778.6
16281,11,1,2062.06,2062.06,0.0
16282,279,1,168.3,168.3,0.0
16283,7,4,1330.14,332.535,240.67
16287,109,1,142.5,142.5,0.0
16292,61,1,302.25,302.25,0.0
16293,31,6,1454.3300000000002,242.38833333333335,794.6600000000001
16295,4,1,355.9,355.9,972.65
16297,208,1,301.9,301.9,0.0
16298,126,1,114.3,114.3,483.90000000000003
16302,66,1,233.22,233.22,0.0
16303,55,2,4036.33,2018.165,1324.3
16305,78,1,361.21999999999997,361.21999999999997,0.0
16306,153,6,632.27,105.37833333333333,0.0
16308,47,3,1600.0,533.3333333333334,960.0
16309,45,2,706.57,353.285,0.0
16315,270,1,226.37,226.37,0.0
16316,3,8,2938.91,367.36375,0.0
16317,59,3,1341.65,447.2166666666667,0.0
16319,157,1,404.40000000000003,404.40000000000003,0.0
16320,111,2,1038.46,519.23,0.0
16321,11,5,373.65000000000003,74.73,0.0
16323,135,1,207.50000000000003,207.50000000000003,0.0
16324,67,3,428.68,142.89333333333335,0.0
16325,94,2,416.02000000000004,208.01000000000002,178.22
16326,1,10,2119.4900000000002,211.949,991.47
16327,19,5,3172.39,634.478,671.83
16330,51,2,48.96,24.48,202.95
16332,0,5,1258.22,251.644,334.98
16333,5,19,19352.600000000002,1018.5578947368422,7274.2
16338,96,1,214.79999999999998,214.79999999999998,0.0
16339,223,1,109.95,109.95,0.0
16340,46,1,549.07,549.07,0.0
16341,25,2,1531.89,765.945,439.98
16342,14,4,322.41,80.6025,0.0
16344,97,1,101.10000000000001,101.10000000000001,0.0
16348,17,5,1050.54,210.108,418.90999999999997
16349,230,1,53.5,53.5,0.0
16350,4,3,1001.87,333.95666666666665,114.6
16351,272,1,153.9,153.9,0.0
16353,8,16,3968.01,248.000625,2707.7000000000003
16354,2,2,395.8,197.9,0.0
16356,137,3,211.77,70.59,0.0
16357,101,2,257.95,128.975,400.93
16358,3,3,1594.3400000000001,531.4466666666667,433.16
16359,4,8,1640.19,205.02375,110.73
16360,6,3,1481.98,493.99333333333334,2030.55
16361,10,1,334.94,334.94,561.72
16362,30,3,380.05,126.68333333333334,354.72
16364,76,1,347.55,347.55,359.49
16365,62,7,862.56,123.22285714285714,677.8599999999999
16367,302,1,170.91,170.91,633.58
16369,20,2,851.69,425.845,701.97
16370,21,4,1320.56,330.14,0.0
16374,5,2,473.03000000000003,236.51500000000001,0.0
16377,206,1,676.2,676.2,0.0
16378,186,3,362.95,120.98333333333333,0.0
16379,18,1,478.88,478.88,1678.52
16380,0,1,1780.59,1780.59,0.0
16383,14,2,668.36,334.18,0.0
16384,29,2,584.5,292.25,0.0
16385,97,2,274.85,137.425,281.04
16386,193,1,61.10000000000001,61.10000000000001,256.1
16387,262,1,94.36,94.36,0.0
16389,17,3,1078.71,359.57,303.36
16392,209,1,221.19,221.19,0.0
16393,33,9,1765.27,196.14111111111112,1280.94
16394,11,4,1241.86,310.465,313.48
16395,0,5,1486.9,297.38,0.0
16398,93,2,1705.8,852.9,0.0
16399,174,1,178.41,178.41,230.16
16400,34,1,303.93,303.93,0.0
16401,26,8,2773.66,346.7075,1324.66
16402,204,2,299.6,149.8,0.0
16403,251,1,177.5,177.5,0.0
16404,9,1,443.05,443.05,0.0
16405,241,2,167.25,83.625,0.0
16407,13,9,1794.76,199.4177777777778,332.16999999999996
16409,26,4,1420.03,355.0075,608.85
16411,308,1,131.5,131.5,83.15
16414,219,1,50.8,50.8,75.45
16418,32,2,368.36,184.18,306.90999999999997
16419,52,6,972.23,162.03833333333333,0.0
16422,4,44,30997.74,704.4940909090909,3686.66
16424,130,1,133.56,133.56,0.0
16425,241,1,302.7,302.7,0.0
16426,32,4,689.83,172.4575,1218.42
16427,202,2,241.06,120.53,0.0
16429,45,1,284.55,284.55,0.0
16431,152,3,642.81,214.26999999999998,0.0
16432,3,1,287.4,287.4,0.0
16434,35,4,906.34,226.585,615.91
